case_id;start_time;end_time;start_date_month;end_date_month;first_activity;last_activity;path_id;first_activity_grouped;last_activity_grouped;path_id_grouped;duration_seconds;duration_days;count_events;count_activities;count_events_grouped;count_activities_grouped;count_loops;count_self_loops;has_loops_or_self_loops;cost_total;automation_rate;unique_variant;unique_variant_text;unique_variant_grouped;unique_variant_text_grouped;case_po_number;case_po_item
30-1;2023-03-09T13:17:07.000Z;2023-03-10T09:50:06.000Z;3/1/2023;3/1/2023;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;73979;0.85;2;2;1;2;0;0;0;0;0.000;0;No;0;No;30;1
30-2;2023-03-09T13:17:07.000Z;2023-03-13T13:17:07.000Z;3/1/2023;3/1/2023;Lege Bestellposition an;Ändere Bestellposition: Material;11;Lege Bestellposition an;Ändere Bestellposition;3;345600;4;3;3;2;3;0;0;0;0;0.000;0;No;0;No;30;2
30-3;2023-03-09T13:17:07.000Z;2023-03-10T09:50:06.000Z;3/1/2023;3/1/2023;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;73979;0.85;2;2;1;2;0;0;0;0;0.000;0;No;0;No;30;3
30-4;2023-03-09T13:17:07.000Z;2023-03-10T13:17:07.000Z;3/1/2023;3/1/2023;Lege Bestellposition an;Ändere Bestellposition: Menge;8;Lege Bestellposition an;Ändere Bestellposition;3;86400;1;3;3;2;3;0;0;0;0;0.000;0;No;0;No;30;4
31-1;2023-03-13T12:18:43.000Z;2023-03-20T13:14:13.000Z;3/1/2023;3/1/2023;Lege Bestellposition an;Erfasse Rechnung;9;Lege Bestellposition an;Erfasse Rechnung;7;608130;7.03;4;4;3;4;0;0;0;0;0.000;0;No;0;No;31;1
31-2;2023-03-13T12:18:43.000Z;2023-03-20T13:14:13.000Z;3/1/2023;3/1/2023;Lege Bestellposition an;Erfasse Rechnung;9;Lege Bestellposition an;Erfasse Rechnung;7;608130;7.03;4;4;3;4;0;0;0;0;0.000;0;No;0;No;31;2
32-1;2023-03-16T08:35:48.000Z;2023-03-20T09:56:53.000Z;3/1/2023;3/1/2023;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;350465;4.05;2;2;1;2;0;0;0;0;0.000;0;No;0;No;32;1
33-1;2023-03-20T12:35:04.000Z;2023-04-03T11:16:43.000Z;3/1/2023;4/1/2023;Lege Bestellposition an;Erfasse Rechnung;40;Lege Bestellposition an;Erfasse Rechnung;18;1204899;13.98;4;4;3;4;0;0;0;0;0.000;0;No;0;No;33;1
33-2;2023-03-20T12:35:04.000Z;2023-04-03T11:16:43.000Z;3/1/2023;4/1/2023;Lege Bestellposition an;Erfasse Rechnung;30;Lege Bestellposition an;Erfasse Rechnung;18;1204899;13.98;4;4;3;4;0;0;0;0;0.000;0;No;0;No;33;2
33-3;2023-03-20T12:35:04.000Z;2023-04-03T11:16:43.000Z;3/1/2023;4/1/2023;Lege Bestellposition an;Erfasse Rechnung;3;Lege Bestellposition an;Erfasse Rechnung;6;1204899;13.98;3;3;2;3;0;0;0;0;0.000;0;No;0;No;33;3
33-4;2023-03-20T12:35:04.000Z;2023-04-03T11:16:43.000Z;3/1/2023;4/1/2023;Lege Bestellposition an;Erfasse Rechnung;30;Lege Bestellposition an;Erfasse Rechnung;18;1204899;13.98;4;4;3;4;0;0;0;0;0.000;0;No;0;No;33;4
33-5;2023-03-20T12:35:04.000Z;2023-04-03T11:16:43.000Z;3/1/2023;4/1/2023;Lege Bestellposition an;Erfasse Rechnung;3;Lege Bestellposition an;Erfasse Rechnung;6;1204899;13.98;3;3;2;3;0;0;0;0;0.000;0;No;0;No;33;5
34-1;2023-03-21T09:36:25.000Z;2023-03-22T12:00:56.000Z;3/1/2023;3/1/2023;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;95071;1.1;2;2;1;2;0;0;0;0;0.000;0;No;0;No;34;1
35-1;2023-03-22T12:44:32.000Z;2023-03-24T09:18:03.000Z;3/1/2023;3/1/2023;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;160411;1.85;2;2;1;2;0;0;0;0;0.000;0;No;0;No;35;1
35-2;2023-03-22T12:44:32.000Z;2023-03-24T09:18:03.000Z;3/1/2023;3/1/2023;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;160411;1.85;2;2;1;2;0;0;0;0;0.000;0;No;0;No;35;2
35-3;2023-03-22T12:44:32.000Z;2023-03-26T11:44:32.000Z;3/1/2023;3/1/2023;Lege Bestellposition an;Ändere Bestellposition: Material;16;Lege Bestellposition an;Ändere Bestellposition;4;342000;4;3;3;2;3;0;0;0;0;0.000;0;No;0;No;35;3
36-1;2023-03-23T14:03:59.000Z;2023-04-05T09:14:05.000Z;3/1/2023;4/1/2023;Lege Bestellposition an;Erfasse Rechnung;3;Lege Bestellposition an;Erfasse Rechnung;6;1105806;12.84;3;3;2;3;0;0;0;0;0.000;0;No;0;No;36;1
36-2;2023-03-23T14:03:59.000Z;2023-04-05T09:14:05.000Z;3/1/2023;4/1/2023;Lege Bestellposition an;Erfasse Rechnung;3;Lege Bestellposition an;Erfasse Rechnung;6;1105806;12.84;3;3;2;3;0;0;0;0;0.000;0;No;0;No;36;2
36-3;2023-03-23T14:03:59.000Z;2023-04-05T09:14:05.000Z;3/1/2023;4/1/2023;Lege Bestellposition an;Erfasse Rechnung;3;Lege Bestellposition an;Erfasse Rechnung;6;1105806;12.84;3;3;2;3;0;0;0;0;0.000;0;No;0;No;36;3
36-4;2023-03-23T14:03:59.000Z;2023-04-05T09:14:05.000Z;3/1/2023;4/1/2023;Lege Bestellposition an;Erfasse Rechnung;3;Lege Bestellposition an;Erfasse Rechnung;6;1105806;12.84;3;3;2;3;0;0;0;0;0.000;0;No;0;No;36;4
36-5;2023-03-23T14:03:59.000Z;2023-04-05T09:14:05.000Z;3/1/2023;4/1/2023;Lege Bestellposition an;Erfasse Rechnung;3;Lege Bestellposition an;Erfasse Rechnung;6;1105806;12.84;3;3;2;3;0;0;0;0;0.000;0;No;0;No;36;5
37-1;2023-03-27T07:59:26.000Z;2023-04-10T09:39:41.000Z;3/1/2023;4/1/2023;Lege Bestellposition an;Erfasse Rechnung;3;Lege Bestellposition an;Erfasse Rechnung;6;1215615;14.06;3;3;2;3;0;0;0;0;0.000;0;No;0;No;37;1
37-2;2023-03-27T07:59:26.000Z;2023-04-10T09:39:41.000Z;3/1/2023;4/1/2023;Lege Bestellposition an;Erfasse Rechnung;3;Lege Bestellposition an;Erfasse Rechnung;6;1215615;14.06;3;3;2;3;0;0;0;0;0.000;0;No;0;No;37;2
37-3;2023-03-27T07:59:26.000Z;2023-04-10T09:39:41.000Z;3/1/2023;4/1/2023;Lege Bestellposition an;Erfasse Rechnung;30;Lege Bestellposition an;Erfasse Rechnung;18;1215615;14.06;4;4;3;4;0;0;0;0;0.000;0;No;0;No;37;3
37-4;2023-03-27T07:59:26.000Z;2023-04-10T09:39:41.000Z;3/1/2023;4/1/2023;Lege Bestellposition an;Erfasse Rechnung;3;Lege Bestellposition an;Erfasse Rechnung;6;1215615;14.06;3;3;2;3;0;0;0;0;0.000;0;No;0;No;37;4
38-1;2023-03-29T12:49:48.000Z;2023-04-03T12:49:48.000Z;3/1/2023;4/1/2023;Lege Bestellposition an;Ändere Bestellposition: Menge;8;Lege Bestellposition an;Ändere Bestellposition;3;432000;5;3;3;2;3;0;0;0;0;0.000;0;No;0;No;38;1
38-2;2023-03-29T12:49:48.000Z;2023-03-30T12:49:48.000Z;3/1/2023;3/1/2023;Lege Bestellposition an;Ändere Bestellposition: Preis;12;Lege Bestellposition an;Ändere Bestellposition;3;86400;1;3;3;2;3;0;0;0;0;0.000;0;No;0;No;38;2
38-3;2023-03-29T12:49:48.000Z;2023-04-02T12:49:48.000Z;3/1/2023;4/1/2023;Lege Bestellposition an;Ändere Bestellposition: Material;11;Lege Bestellposition an;Ändere Bestellposition;3;345600;4;3;3;2;3;0;0;0;0;0.000;0;No;0;No;38;3
39-1;2023-03-30T10:54:49.000Z;2023-03-31T10:30:38.000Z;3/1/2023;3/1/2023;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;84949;0.98;2;2;1;2;0;0;0;0;0.000;0;No;0;No;39;1
39-2;2023-03-30T10:54:49.000Z;2023-04-03T10:54:49.000Z;3/1/2023;4/1/2023;Lege Bestellposition an;Ändere Bestellposition: Menge;8;Lege Bestellposition an;Ändere Bestellposition;3;345600;4;3;3;2;3;0;0;0;0;0.000;0;No;0;No;39;2
39-3;2023-03-30T10:54:49.000Z;2023-03-31T10:30:38.000Z;3/1/2023;3/1/2023;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;84949;0.98;2;2;1;2;0;0;0;0;0.000;0;No;0;No;39;3
39-4;2023-03-30T10:54:49.000Z;2023-03-31T10:30:38.000Z;3/1/2023;3/1/2023;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;84949;0.98;2;2;1;2;0;0;0;0;0.000;0;No;0;No;39;4
40-1;2023-04-03T12:49:44.000Z;2023-04-12T09:06:45.000Z;4/1/2023;4/1/2023;Lege Bestellposition an;Erfasse Rechnung;49;Lege Bestellposition an;Erfasse Rechnung;20;764221;8.84;4;4;3;4;0;0;0;0;0.000;0;No;0;No;40;1
40-2;2023-04-03T12:49:44.000Z;2023-04-12T09:06:45.000Z;4/1/2023;4/1/2023;Lege Bestellposition an;Erfasse Rechnung;4;Lege Bestellposition an;Erfasse Rechnung;8;764221;8.84;3;3;2;3;0;0;0;0;0.000;0;No;0;No;40;2
40-3;2023-04-03T12:49:44.000Z;2023-04-12T09:06:45.000Z;4/1/2023;4/1/2023;Lege Bestellposition an;Erfasse Rechnung;4;Lege Bestellposition an;Erfasse Rechnung;8;764221;8.84;3;3;2;3;0;0;0;0;0.000;0;No;0;No;40;3
40-4;2023-04-03T12:49:44.000Z;2023-04-12T09:06:45.000Z;4/1/2023;4/1/2023;Lege Bestellposition an;Erfasse Rechnung;4;Lege Bestellposition an;Erfasse Rechnung;8;764221;8.84;3;3;2;3;0;0;0;0;0.000;0;No;0;No;40;4
41-1;2023-04-04T09:34:31.000Z;2023-04-08T12:05:04.000Z;4/1/2023;4/1/2023;Erteile Genehmigung;Ändere Bestellposition: Menge;59;Erteile Genehmigung;Ändere Bestellposition;22;354633;4.1;3;3;2;3;0;0;0;0;0.000;0;No;0;No;41;1
41-2;2023-04-04T09:34:31.000Z;2023-04-04T12:05:04.000Z;4/1/2023;4/1/2023;Erteile Genehmigung;Lege Bestellposition an;10;Erteile Genehmigung;Lege Bestellposition an;13;9033;0.1;2;2;1;2;0;0;0;0;0.000;0;No;0;No;41;2
41-3;2023-04-04T09:34:31.000Z;2023-04-04T12:05:04.000Z;4/1/2023;4/1/2023;Erteile Genehmigung;Lege Bestellposition an;10;Erteile Genehmigung;Lege Bestellposition an;13;9033;0.1;2;2;1;2;0;0;0;0;0.000;0;No;0;No;41;3
41-4;2023-04-04T09:34:31.000Z;2023-04-04T12:05:04.000Z;4/1/2023;4/1/2023;Erteile Genehmigung;Lege Bestellposition an;10;Erteile Genehmigung;Lege Bestellposition an;13;9033;0.1;2;2;1;2;0;0;0;0;0.000;0;No;0;No;41;4
42-1;2023-04-05T11:56:54.000Z;2023-04-18T12:39:15.000Z;4/1/2023;4/1/2023;Lege Bestellposition an;Erfasse Rechnung;72;Lege Bestellposition an;Erfasse Rechnung;32;1125741;13.02;5;5;4;5;0;0;0;0;0.000;0;No;0;No;42;1
42-2;2023-04-05T11:56:54.000Z;2023-04-18T12:39:15.000Z;4/1/2023;4/1/2023;Lege Bestellposition an;Erfasse Rechnung;5;Lege Bestellposition an;Erfasse Rechnung;5;1125741;13.02;4;4;3;4;0;0;0;0;0.000;0;No;0;No;42;2
42-3;2023-04-05T11:56:54.000Z;2023-04-18T12:39:15.000Z;4/1/2023;4/1/2023;Lege Bestellposition an;Erfasse Rechnung;107;Lege Bestellposition an;Erfasse Rechnung;32;1125741;13.02;5;5;4;5;0;0;0;0;0.000;0;No;0;No;42;3
42-4;2023-04-05T11:56:54.000Z;2023-04-18T12:39:15.000Z;4/1/2023;4/1/2023;Lege Bestellposition an;Erfasse Rechnung;5;Lege Bestellposition an;Erfasse Rechnung;5;1125741;13.02;4;4;3;4;0;0;0;0;0.000;0;No;0;No;42;4
43-1;2023-04-07T14:49:14.000Z;2023-04-11T14:49:14.000Z;4/1/2023;4/1/2023;Lege Bestellposition an;Ändere Bestellposition: Material;11;Lege Bestellposition an;Ändere Bestellposition;3;345600;4;3;3;2;3;0;0;0;0;0.000;0;No;0;No;43;1
43-2;2023-04-07T14:49:14.000Z;2023-04-11T12:14:50.000Z;4/1/2023;4/1/2023;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;336336;3.89;2;2;1;2;0;0;0;0;0.000;0;No;0;No;43;2
43-3;2023-04-07T14:49:14.000Z;2023-04-11T12:14:50.000Z;4/1/2023;4/1/2023;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;336336;3.89;2;2;1;2;0;0;0;0;0.000;0;No;0;No;43;3
43-4;2023-04-07T14:49:14.000Z;2023-04-12T14:49:14.000Z;4/1/2023;4/1/2023;Lege Bestellposition an;Ändere Bestellposition: Menge;8;Lege Bestellposition an;Ändere Bestellposition;3;432000;5;3;3;2;3;0;0;0;0;0.000;0;No;0;No;43;4
44-1;2023-04-10T07:34:17.000Z;2023-04-24T14:44:05.000Z;4/1/2023;4/1/2023;Lege Bestellposition an;Erfasse Rechnung;4;Lege Bestellposition an;Erfasse Rechnung;8;1235388;14.29;3;3;2;3;0;0;0;0;0.000;0;No;0;No;44;1
45-1;2023-04-12T12:10:23.000Z;2023-04-12T13:36:33.000Z;4/1/2023;4/1/2023;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;5170;0.05;2;2;1;2;0;0;0;0;0.000;0;No;0;No;45;1
45-2;2023-04-12T12:10:23.000Z;2023-04-16T12:10:23.000Z;4/1/2023;4/1/2023;Lege Bestellposition an;Ändere Bestellposition: Material;11;Lege Bestellposition an;Ändere Bestellposition;3;345600;4;3;3;2;3;0;0;0;0;0.000;0;No;0;No;45;2
46-1;2023-04-17T13:13:21.000Z;2023-04-20T14:37:33.000Z;4/1/2023;4/1/2023;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;264252;3.05;2;2;1;2;0;0;0;0;0.000;0;No;0;No;46;1
46-2;2023-04-17T13:13:21.000Z;2023-04-20T14:37:33.000Z;4/1/2023;4/1/2023;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;264252;3.05;2;2;1;2;0;0;0;0;0.000;0;No;0;No;46;2
47-1;2023-04-18T11:26:25.000Z;2023-04-21T11:26:25.000Z;4/1/2023;4/1/2023;Lege Bestellposition an;Ändere Bestellposition: Menge;21;Lege Bestellposition an;Ändere Bestellposition;10;259200;3;2;2;1;2;0;0;0;0;0.000;0;No;0;No;47;1
48-1;2023-04-19T11:00:29.000Z;2023-04-20T10:12:29.000Z;4/1/2023;4/1/2023;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;83520;0.96;2;2;1;2;0;0;0;0;0.000;0;No;0;No;48;1
49-1;2023-04-24T12:47:43.000Z;2023-04-25T11:29:33.000Z;4/1/2023;4/1/2023;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;81710;0.94;2;2;1;2;0;0;0;0;0.000;0;No;0;No;49;1
49-2;2023-04-24T12:47:43.000Z;2023-04-25T11:29:33.000Z;4/1/2023;4/1/2023;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;81710;0.94;2;2;1;2;0;0;0;0;0.000;0;No;0;No;49;2
50-1;2023-04-25T08:23:40.000Z;2023-04-26T12:30:06.000Z;4/1/2023;4/1/2023;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;101186;1.17;2;2;1;2;0;0;0;0;0.000;0;No;0;No;50;1
50-2;2023-04-25T08:23:40.000Z;2023-04-26T12:30:06.000Z;4/1/2023;4/1/2023;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;101186;1.17;2;2;1;2;0;0;0;0;0.000;0;No;0;No;50;2
50-3;2023-04-25T08:23:40.000Z;2023-04-26T12:30:06.000Z;4/1/2023;4/1/2023;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;101186;1.17;2;2;1;2;0;0;0;0;0.000;0;No;0;No;50;3
50-4;2023-04-25T08:23:40.000Z;2023-04-26T12:30:06.000Z;4/1/2023;4/1/2023;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;101186;1.17;2;2;1;2;0;0;0;0;0.000;0;No;0;No;50;4
50-5;2023-04-25T08:23:40.000Z;2023-04-30T08:23:40.000Z;4/1/2023;4/1/2023;Lege Bestellposition an;Ändere Bestellposition: Menge;8;Lege Bestellposition an;Ändere Bestellposition;3;432000;5;3;3;2;3;0;0;0;0;0.000;0;No;0;No;50;5
51-1;2023-04-27T09:56:32.000Z;2023-05-01T13:37:33.000Z;4/1/2023;5/1/2023;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;358861;4.15;2;2;1;2;0;0;0;0;0.000;0;No;0;No;51;1
51-2;2023-04-27T09:56:32.000Z;2023-05-01T13:37:33.000Z;4/1/2023;5/1/2023;Lege Bestellposition an;Erteile Genehmigung;38;Lege Bestellposition an;Erteile Genehmigung;15;358861;4.15;3;3;2;3;0;0;0;0;0.000;0;No;0;No;51;2
51-3;2023-04-27T09:56:32.000Z;2023-05-01T13:37:33.000Z;4/1/2023;5/1/2023;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;358861;4.15;2;2;1;2;0;0;0;0;0.000;0;No;0;No;51;3
52-1;2023-04-28T07:10:20.000Z;2023-05-15T10:07:00.000Z;4/1/2023;5/1/2023;Lege Bestellposition an;Gleiche Rechnung aus;23;Lege Bestellposition an;Gleiche Rechnung aus;19;1479400;17.12;5;5;4;5;0;0;0;0;0.000;0;No;0;No;52;1
52-2;2023-04-28T07:10:20.000Z;2023-05-15T10:07:00.000Z;4/1/2023;5/1/2023;Lege Bestellposition an;Gleiche Rechnung aus;82;Lege Bestellposition an;Gleiche Rechnung aus;41;1479400;17.12;6;6;5;6;0;0;0;0;0.000;0;No;0;No;52;2
52-3;2023-04-28T07:10:20.000Z;2023-05-15T10:07:00.000Z;4/1/2023;5/1/2023;Lege Bestellposition an;Gleiche Rechnung aus;23;Lege Bestellposition an;Gleiche Rechnung aus;19;1479400;17.12;5;5;4;5;0;0;0;0;0.000;0;No;0;No;52;3
52-4;2023-04-28T07:10:20.000Z;2023-05-15T10:07:00.000Z;4/1/2023;5/1/2023;Lege Bestellposition an;Gleiche Rechnung aus;83;Lege Bestellposition an;Gleiche Rechnung aus;41;1479400;17.12;6;6;5;6;0;0;0;0;0.000;0;No;0;No;52;4
52-5;2023-04-28T07:10:20.000Z;2023-05-15T10:07:00.000Z;4/1/2023;5/1/2023;Lege Bestellposition an;Gleiche Rechnung aus;43;Lege Bestellposition an;Gleiche Rechnung aus;19;1479400;17.12;5;5;4;5;0;0;0;0;0.000;0;No;0;No;52;5
53-1;2023-05-01T11:01:22.000Z;2023-05-10T13:14:10.000Z;5/1/2023;5/1/2023;Lege Bestellposition an;Erfasse Rechnung;84;Lege Bestellposition an;Erfasse Rechnung;46;785568;9.09;4;4;3;4;0;0;0;0;0.000;0;No;0;No;53;1
53-2;2023-05-01T11:01:22.000Z;2023-05-10T13:14:10.000Z;5/1/2023;5/1/2023;Lege Bestellposition an;Erfasse Rechnung;17;Lege Bestellposition an;Erfasse Rechnung;12;785568;9.09;3;3;2;3;0;0;0;0;0.000;0;No;0;No;53;2
53-3;2023-05-01T11:01:22.000Z;2023-05-10T13:14:10.000Z;5/1/2023;5/1/2023;Lege Bestellposition an;Erfasse Rechnung;17;Lege Bestellposition an;Erfasse Rechnung;12;785568;9.09;3;3;2;3;0;0;0;0;0.000;0;No;0;No;53;3
54-1;2023-05-03T10:36:31.000Z;2023-05-05T13:53:04.000Z;5/1/2023;5/1/2023;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;184593;2.13;2;2;1;2;0;0;0;0;0.000;0;No;0;No;54;1
54-2;2023-05-03T10:36:31.000Z;2023-05-05T13:53:04.000Z;5/1/2023;5/1/2023;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;184593;2.13;2;2;1;2;0;0;0;0;0.000;0;No;0;No;54;2
54-3;2023-05-03T10:36:31.000Z;2023-05-05T13:53:04.000Z;5/1/2023;5/1/2023;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;184593;2.13;2;2;1;2;0;0;0;0;0.000;0;No;0;No;54;3
55-1;2023-05-08T07:47:24.000Z;2023-05-10T07:47:24.000Z;5/1/2023;5/1/2023;Lege Bestellposition an;Ändere Bestellposition: Menge;8;Lege Bestellposition an;Ändere Bestellposition;3;172800;2;3;3;2;3;0;0;0;0;0.000;0;No;0;No;55;1
55-2;2023-05-08T07:47:24.000Z;2023-05-09T07:47:24.000Z;5/1/2023;5/1/2023;Lege Bestellposition an;Ändere Bestellposition: Preis;12;Lege Bestellposition an;Ändere Bestellposition;3;86400;1;3;3;2;3;0;0;0;0;0.000;0;No;0;No;55;2
55-3;2023-05-08T07:47:24.000Z;2023-05-08T10:12:44.000Z;5/1/2023;5/1/2023;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;8720;0.1;2;2;1;2;0;0;0;0;0.000;0;No;0;No;55;3
56-1;2023-05-10T10:44:07.000Z;2023-05-23T11:45:25.000Z;5/1/2023;5/1/2023;Lege Bestellposition an;Gleiche Rechnung aus;108;Lege Bestellposition an;Gleiche Rechnung aus;61;1126878;13.04;6;6;5;6;0;0;0;0;0.000;0;No;0;No;56;1
56-2;2023-05-10T10:44:07.000Z;2023-05-23T11:45:25.000Z;5/1/2023;5/1/2023;Lege Bestellposition an;Gleiche Rechnung aus;23;Lege Bestellposition an;Gleiche Rechnung aus;19;1126878;13.04;5;5;4;5;0;0;0;0;0.000;0;No;0;No;56;2
56-3;2023-05-10T10:44:07.000Z;2023-05-23T11:45:25.000Z;5/1/2023;5/1/2023;Lege Bestellposition an;Gleiche Rechnung aus;43;Lege Bestellposition an;Gleiche Rechnung aus;19;1126878;13.04;5;5;4;5;0;0;0;0;0.000;0;No;0;No;56;3
56-4;2023-05-10T10:44:07.000Z;2023-05-23T11:45:25.000Z;5/1/2023;5/1/2023;Lege Bestellposition an;Gleiche Rechnung aus;23;Lege Bestellposition an;Gleiche Rechnung aus;19;1126878;13.04;5;5;4;5;0;0;0;0;0.000;0;No;0;No;56;4
56-5;2023-05-10T10:44:07.000Z;2023-05-23T11:45:25.000Z;5/1/2023;5/1/2023;Lege Bestellposition an;Gleiche Rechnung aus;23;Lege Bestellposition an;Gleiche Rechnung aus;19;1126878;13.04;5;5;4;5;0;0;0;0;0.000;0;No;0;No;56;5
57-1;2023-05-12T09:31:41.000Z;2023-05-16T09:31:41.000Z;5/1/2023;5/1/2023;Lege Bestellposition an;Ändere Bestellposition: Menge;15;Lege Bestellposition an;Ändere Bestellposition;4;345600;4;3;3;2;3;0;0;0;0;0.000;0;No;0;No;57;1
57-2;2023-05-12T09:31:41.000Z;2023-05-15T10:34:29.000Z;5/1/2023;5/1/2023;Lege Bestellposition an;Erteile Genehmigung;39;Lege Bestellposition an;Erteile Genehmigung;15;262968;3.04;3;3;2;3;0;0;0;0;0.000;0;No;0;No;57;2
58-1;2023-05-15T12:13:28.000Z;2023-05-17T09:54:50.000Z;5/1/2023;5/1/2023;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;164482;1.9;2;2;1;2;0;0;0;0;0.000;0;No;0;No;58;1
59-1;2023-05-16T10:54:57.000Z;2023-05-17T12:05:25.000Z;5/1/2023;5/1/2023;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;90628;1.04;2;2;1;2;0;0;0;0;0.000;0;No;0;No;59;1
59-2;2023-05-16T10:54:57.000Z;2023-05-21T10:54:57.000Z;5/1/2023;5/1/2023;Lege Bestellposition an;Ändere Bestellposition: Preis;12;Lege Bestellposition an;Ändere Bestellposition;3;432000;5;3;3;2;3;0;0;0;0;0.000;0;No;0;No;59;2
60-1;2023-05-18T11:47:11.000Z;2023-05-29T09:57:02.000Z;5/1/2023;5/1/2023;Lege Bestellposition an;Gleiche Rechnung aus;20;Lege Bestellposition an;Gleiche Rechnung aus;21;943791;10.92;4;4;3;4;0;0;0;0;0.000;0;No;0;No;60;1
61-1;2023-05-19T12:01:29.000Z;2023-05-29T09:11:32.000Z;5/1/2023;5/1/2023;Lege Bestellposition an;Erfasse Rechnung;44;Lege Bestellposition an;Erfasse Rechnung;16;853803;9.88;5;5;4;5;0;0;0;0;0.000;0;No;0;No;61;1
62-1;2023-05-22T07:10:52.000Z;2023-05-22T14:19:48.000Z;5/1/2023;5/1/2023;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;25736;0.29;2;2;1;2;0;0;0;0;0.000;0;No;0;No;62;1
62-2;2023-05-22T07:10:52.000Z;2023-05-22T14:19:48.000Z;5/1/2023;5/1/2023;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;25736;0.29;2;2;1;2;0;0;0;0;0.000;0;No;0;No;62;2
63-1;2023-05-24T14:47:31.000Z;2023-06-05T09:16:37.000Z;5/1/2023;6/1/2023;Lege Bestellposition an;Gleiche Rechnung aus;29;Lege Bestellposition an;Gleiche Rechnung aus;25;1016946;11.77;5;5;4;5;0;0;0;0;0.000;0;No;0;No;63;1
63-2;2023-05-24T14:47:31.000Z;2023-06-05T09:16:37.000Z;5/1/2023;6/1/2023;Lege Bestellposition an;Gleiche Rechnung aus;109;Lege Bestellposition an;Gleiche Rechnung aus;49;1016946;11.77;6;6;5;6;0;0;0;0;0.000;0;No;0;No;63;2
63-3;2023-05-24T14:47:31.000Z;2023-06-05T09:16:37.000Z;5/1/2023;6/1/2023;Lege Bestellposition an;Gleiche Rechnung aus;29;Lege Bestellposition an;Gleiche Rechnung aus;25;1016946;11.77;5;5;4;5;0;0;0;0;0.000;0;No;0;No;63;3
64-1;2023-05-29T08:33:51.000Z;2023-05-30T12:54:04.000Z;5/1/2023;5/1/2023;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;102013;1.18;2;2;1;2;0;0;0;0;0.000;0;No;0;No;64;1
