case_id;activity;activity_to;timestamp;timestamp_to;duration;duration_idle;event_number;working_duration;activity_duration;duration_at_start;activity_cost
15-2;Erfasse Rechnung;Gleiche Rechnung aus;2023-02-20T15:12:55.000Z;2023-02-20T15:12:55.000Z;0;0;4;0;0;954974000;0
15-2;Gleiche Rechnung aus;End;2023-02-20T15:12:55.000Z;2023-02-20T15:12:55.000Z;0;0;5;0;0;954974000;0
16-1;Start;Lege Bestellposition an;2023-02-10T09:00:00.000Z;2023-02-10T09:00:00.000Z;0;0;1;0;0;0;0
16-1;Lege Bestellposition an;Erteile Genehmigung;2023-02-10T09:00:00.000Z;2023-02-13T08:43:15.000Z;258195000;258195000;2;0;0;0;0
16-1;Erteile Genehmigung;Erfasse Rechnung;2023-02-13T08:43:15.000Z;2023-02-21T11:47:58.000Z;702283000;702283000;3;0;0;258195000;0
16-1;Erfasse Rechnung;End;2023-02-21T11:47:58.000Z;2023-02-21T11:47:58.000Z;0;0;4;0;0;960478000;0
16-2;Start;Lege Bestellposition an;2023-02-10T09:00:00.000Z;2023-02-10T09:00:00.000Z;0;0;1;0;0;0;0
16-2;Lege Bestellposition an;Erteile Genehmigung;2023-02-10T09:00:00.000Z;2023-02-13T08:43:15.000Z;258195000;258195000;2;0;0;0;0
16-2;Erteile Genehmigung;Erfasse Rechnung;2023-02-13T08:43:15.000Z;2023-02-21T11:47:58.000Z;702283000;702283000;3;0;0;258195000;0
16-2;Erfasse Rechnung;End;2023-02-21T11:47:58.000Z;2023-02-21T11:47:58.000Z;0;0;4;0;0;960478000;0
16-3;Start;Lege Bestellposition an;2023-02-10T09:00:00.000Z;2023-02-10T09:00:00.000Z;0;0;1;0;0;0;0
16-3;Lege Bestellposition an;Erteile Genehmigung;2023-02-10T09:00:00.000Z;2023-02-13T08:43:15.000Z;258195000;258195000;2;0;0;0;0
16-3;Erteile Genehmigung;Erfasse Rechnung;2023-02-13T08:43:15.000Z;2023-02-21T11:47:58.000Z;702283000;702283000;3;0;0;258195000;0
16-3;Erfasse Rechnung;End;2023-02-21T11:47:58.000Z;2023-02-21T11:47:58.000Z;0;0;4;0;0;960478000;0
17-1;Start;Lege Bestellposition an;2023-02-13T15:16:15.000Z;2023-02-13T15:16:15.000Z;0;0;1;0;0;0;0
17-1;Lege Bestellposition an;Lehne Genehmigung ab;2023-02-13T15:16:15.000Z;2023-02-15T15:00:26.000Z;171851000;171851000;2;0;0;0;0
17-1;Lehne Genehmigung ab;End;2023-02-15T15:00:26.000Z;2023-02-15T15:00:26.000Z;0;0;3;0;0;171851000;0
17-2;Start;Lege Bestellposition an;2023-02-13T15:16:15.000Z;2023-02-13T15:16:15.000Z;0;0;1;0;0;0;0
17-2;Lege Bestellposition an;Lehne Genehmigung ab;2023-02-13T15:16:15.000Z;2023-02-15T15:00:26.000Z;171851000;171851000;2;0;0;0;0
17-2;Lehne Genehmigung ab;End;2023-02-15T15:00:26.000Z;2023-02-15T15:00:26.000Z;0;0;3;0;0;171851000;0
17-3;Start;Lege Bestellposition an;2023-02-13T15:16:15.000Z;2023-02-13T15:16:15.000Z;0;0;1;0;0;0;0
17-3;Lege Bestellposition an;Lehne Genehmigung ab;2023-02-13T15:16:15.000Z;2023-02-15T15:00:26.000Z;171851000;171851000;2;0;0;0;0
17-3;Lehne Genehmigung ab;End;2023-02-15T15:00:26.000Z;2023-02-15T15:00:26.000Z;0;0;3;0;0;171851000;0
18-1;Start;Lege Bestellposition an;2023-02-14T12:18:49.000Z;2023-02-14T12:18:49.000Z;0;0;1;0;0;0;0
18-1;Lege Bestellposition an;Erteile Genehmigung;2023-02-14T12:18:49.000Z;2023-02-14T15:25:29.000Z;11200000;11200000;2;0;0;0;0
18-1;Erteile Genehmigung;End;2023-02-14T15:25:29.000Z;2023-02-14T15:25:29.000Z;0;0;3;0;0;11200000;0
18-2;Start;Lege Bestellposition an;2023-02-14T12:18:49.000Z;2023-02-14T12:18:49.000Z;0;0;1;0;0;0;0
18-2;Lege Bestellposition an;Erteile Genehmigung;2023-02-14T12:18:49.000Z;2023-02-14T15:25:29.000Z;11200000;11200000;2;0;0;0;0
18-2;Erteile Genehmigung;End;2023-02-14T15:25:29.000Z;2023-02-14T15:25:29.000Z;0;0;3;0;0;11200000;0
18-3;Start;Lege Bestellposition an;2023-02-14T12:18:49.000Z;2023-02-14T12:18:49.000Z;0;0;1;0;0;0;0
18-3;Lege Bestellposition an;Erteile Genehmigung;2023-02-14T12:18:49.000Z;2023-02-14T15:25:29.000Z;11200000;11200000;2;0;0;0;0
18-3;Erteile Genehmigung;Ändere Bestellposition;2023-02-14T15:25:29.000Z;2023-02-17T12:18:49.000Z;248000000;248000000;3;0;0;11200000;0
18-3;Ändere Bestellposition;End;2023-02-17T12:18:49.000Z;2023-02-17T12:18:49.000Z;0;0;4;0;0;259200000;0
18-4;Start;Lege Bestellposition an;2023-02-14T12:18:49.000Z;2023-02-14T12:18:49.000Z;0;0;1;0;0;0;0
18-4;Lege Bestellposition an;Erteile Genehmigung;2023-02-14T12:18:49.000Z;2023-02-14T15:25:29.000Z;11200000;11200000;2;0;0;0;0
18-4;Erteile Genehmigung;End;2023-02-14T15:25:29.000Z;2023-02-14T15:25:29.000Z;0;0;3;0;0;11200000;0
18-5;Start;Lege Bestellposition an;2023-02-14T12:18:49.000Z;2023-02-14T12:18:49.000Z;0;0;1;0;0;0;0
18-5;Lege Bestellposition an;Erteile Genehmigung;2023-02-14T12:18:49.000Z;2023-02-14T15:25:29.000Z;11200000;11200000;2;0;0;0;0
18-5;Erteile Genehmigung;End;2023-02-14T15:25:29.000Z;2023-02-14T15:25:29.000Z;0;0;3;0;0;11200000;0
19-1;Start;Lege Bestellposition an;2023-02-15T08:13:39.000Z;2023-02-15T08:13:39.000Z;0;0;1;0;0;0;0
19-1;Lege Bestellposition an;Erteile Genehmigung;2023-02-15T08:13:39.000Z;2023-02-16T15:39:24.000Z;113145000;113145000;2;0;0;0;0
19-1;Erteile Genehmigung;Erfasse Rechnung;2023-02-16T15:39:24.000Z;2023-02-27T14:19:08.000Z;945584000;945584000;3;0;0;113145000;0
19-1;Erfasse Rechnung;End;2023-02-27T14:19:08.000Z;2023-02-27T14:19:08.000Z;0;0;4;0;0;1058729000;0
19-2;Start;Lege Bestellposition an;2023-02-15T08:13:39.000Z;2023-02-15T08:13:39.000Z;0;0;1;0;0;0;0
19-2;Lege Bestellposition an;Erteile Genehmigung;2023-02-15T08:13:39.000Z;2023-02-16T15:39:24.000Z;113145000;113145000;2;0;0;0;0
19-2;Erteile Genehmigung;Ändere Bestellposition;2023-02-16T15:39:24.000Z;2023-02-19T08:13:39.000Z;232455000;232455000;3;0;0;113145000;0
19-2;Ändere Bestellposition;Erfasse Rechnung;2023-02-19T08:13:39.000Z;2023-02-27T14:19:08.000Z;713129000;713129000;4;0;0;345600000;0
19-2;Erfasse Rechnung;End;2023-02-27T14:19:08.000Z;2023-02-27T14:19:08.000Z;0;0;5;0;0;1058729000;0
20-1;Start;Lege Bestellposition an;2023-02-17T14:05:20.000Z;2023-02-17T14:05:20.000Z;0;0;1;0;0;0;0
20-1;Lege Bestellposition an;Lehne Genehmigung ab;2023-02-17T14:05:20.000Z;2023-02-20T15:29:05.000Z;264225000;264225000;2;0;0;0;0
20-1;Lehne Genehmigung ab;End;2023-02-20T15:29:05.000Z;2023-02-20T15:29:05.000Z;0;0;3;0;0;264225000;0
20-2;Start;Lege Bestellposition an;2023-02-17T14:05:20.000Z;2023-02-17T14:05:20.000Z;0;0;1;0;0;0;0
20-2;Lege Bestellposition an;Lehne Genehmigung ab;2023-02-17T14:05:20.000Z;2023-02-20T15:29:05.000Z;264225000;264225000;2;0;0;0;0
20-2;Lehne Genehmigung ab;End;2023-02-20T15:29:05.000Z;2023-02-20T15:29:05.000Z;0;0;3;0;0;264225000;0
20-3;Start;Lege Bestellposition an;2023-02-17T14:05:20.000Z;2023-02-17T14:05:20.000Z;0;0;1;0;0;0;0
20-3;Lege Bestellposition an;Lehne Genehmigung ab;2023-02-17T14:05:20.000Z;2023-02-20T15:29:05.000Z;264225000;264225000;2;0;0;0;0
20-3;Lehne Genehmigung ab;End;2023-02-20T15:29:05.000Z;2023-02-20T15:29:05.000Z;0;0;3;0;0;264225000;0
21-1;Start;Lege Bestellposition an;2023-02-20T08:00:25.000Z;2023-02-20T08:00:25.000Z;0;0;1;0;0;0;0
21-1;Lege Bestellposition an;Erteile Genehmigung;2023-02-20T08:00:25.000Z;2023-02-21T09:51:47.000Z;93082000;93082000;2;0;0;0;0
21-1;Erteile Genehmigung;End;2023-02-21T09:51:47.000Z;2023-02-21T09:51:47.000Z;0;0;3;0;0;93082000;0
21-2;Start;Lege Bestellposition an;2023-02-20T08:00:25.000Z;2023-02-20T08:00:25.000Z;0;0;1;0;0;0;0
21-2;Lege Bestellposition an;Erteile Genehmigung;2023-02-20T08:00:25.000Z;2023-02-21T09:51:47.000Z;93082000;93082000;2;0;0;0;0
21-2;Erteile Genehmigung;End;2023-02-21T09:51:47.000Z;2023-02-21T09:51:47.000Z;0;0;3;0;0;93082000;0
21-3;Start;Lege Bestellposition an;2023-02-20T08:00:25.000Z;2023-02-20T08:00:25.000Z;0;0;1;0;0;0;0
21-3;Lege Bestellposition an;Erteile Genehmigung;2023-02-20T08:00:25.000Z;2023-02-21T09:51:47.000Z;93082000;93082000;2;0;0;0;0
21-3;Erteile Genehmigung;End;2023-02-21T09:51:47.000Z;2023-02-21T09:51:47.000Z;0;0;3;0;0;93082000;0
21-4;Start;Lege Bestellposition an;2023-02-20T08:00:25.000Z;2023-02-20T08:00:25.000Z;0;0;1;0;0;0;0
21-4;Lege Bestellposition an;Erteile Genehmigung;2023-02-20T08:00:25.000Z;2023-02-21T09:51:47.000Z;93082000;93082000;2;0;0;0;0
21-4;Erteile Genehmigung;End;2023-02-21T09:51:47.000Z;2023-02-21T09:51:47.000Z;0;0;3;0;0;93082000;0
22-1;Start;Lege Bestellposition an;2023-02-21T10:20:36.000Z;2023-02-21T10:20:36.000Z;0;0;1;0;0;0;0
22-1;Lege Bestellposition an;Erteile Genehmigung;2023-02-21T10:20:36.000Z;2023-02-21T15:04:13.000Z;17017000;17017000;2;0;0;0;0
22-1;Erteile Genehmigung;Ändere Bestellposition;2023-02-21T15:04:13.000Z;2023-02-26T10:20:36.000Z;414983000;414983000;3;0;0;17017000;0
22-1;Ändere Bestellposition;End;2023-02-26T10:20:36.000Z;2023-02-26T10:20:36.000Z;0;0;4;0;0;432000000;0
22-2;Start;Lege Bestellposition an;2023-02-21T10:20:36.000Z;2023-02-21T10:20:36.000Z;0;0;1;0;0;0;0
22-2;Lege Bestellposition an;Erteile Genehmigung;2023-02-21T10:20:36.000Z;2023-02-21T15:04:13.000Z;17017000;17017000;2;0;0;0;0
22-2;Erteile Genehmigung;End;2023-02-21T15:04:13.000Z;2023-02-21T15:04:13.000Z;0;0;3;0;0;17017000;0
22-3;Start;Lege Bestellposition an;2023-02-21T10:20:36.000Z;2023-02-21T10:20:36.000Z;0;0;1;0;0;0;0
22-3;Lege Bestellposition an;Erteile Genehmigung;2023-02-21T10:20:36.000Z;2023-02-21T15:04:13.000Z;17017000;17017000;2;0;0;0;0
22-3;Erteile Genehmigung;Ändere Bestellposition;2023-02-21T15:04:13.000Z;2023-02-26T10:20:36.000Z;414983000;414983000;3;0;0;17017000;0
22-3;Ändere Bestellposition;End;2023-02-26T10:20:36.000Z;2023-02-26T10:20:36.000Z;0;0;4;0;0;432000000;0
22-4;Start;Lege Bestellposition an;2023-02-21T10:20:36.000Z;2023-02-21T10:20:36.000Z;0;0;1;0;0;0;0
22-4;Lege Bestellposition an;Erteile Genehmigung;2023-02-21T10:20:36.000Z;2023-02-21T15:04:13.000Z;17017000;17017000;2;0;0;0;0
22-4;Erteile Genehmigung;End;2023-02-21T15:04:13.000Z;2023-02-21T15:04:13.000Z;0;0;3;0;0;17017000;0
22-5;Start;Lege Bestellposition an;2023-02-21T10:20:36.000Z;2023-02-21T10:20:36.000Z;0;0;1;0;0;0;0
22-5;Lege Bestellposition an;Erteile Genehmigung;2023-02-21T10:20:36.000Z;2023-02-21T15:04:13.000Z;17017000;17017000;2;0;0;0;0
22-5;Erteile Genehmigung;Ändere Bestellposition;2023-02-21T15:04:13.000Z;2023-02-24T10:20:36.000Z;242183000;242183000;3;0;0;17017000;0
22-5;Ändere Bestellposition;End;2023-02-24T10:20:36.000Z;2023-02-24T10:20:36.000Z;0;0;4;0;0;259200000;0
23-1;Start;Lege Bestellposition an;2023-02-22T15:21:32.000Z;2023-02-22T15:21:32.000Z;0;0;1;0;0;0;0
23-1;Lege Bestellposition an;Wareneingang erfasst;2023-02-22T15:21:32.000Z;2023-02-24T11:15:03.000Z;158011000;158011000;2;0;0;0;0
23-1;Wareneingang erfasst;Lehne Genehmigung ab;2023-02-24T11:15:03.000Z;2023-02-24T14:00:45.000Z;9942000;9942000;3;0;0;158011000;0
23-1;Lehne Genehmigung ab;Erfasse Rechnung;2023-02-24T14:00:45.000Z;2023-03-03T15:51:47.000Z;611462000;611462000;4;0;0;167953000;0
23-1;Erfasse Rechnung;End;2023-03-03T15:51:47.000Z;2023-03-03T15:51:47.000Z;0;0;5;0;0;779415000;0
23-2;Start;Lege Bestellposition an;2023-02-22T15:21:32.000Z;2023-02-22T15:21:32.000Z;0;0;1;0;0;0;0
23-2;Lege Bestellposition an;Ändere Bestellposition;2023-02-22T15:21:32.000Z;2023-02-23T15:21:32.000Z;86400000;86400000;2;0;0;0;0
23-2;Ändere Bestellposition;Lehne Genehmigung ab;2023-02-23T15:21:32.000Z;2023-02-24T14:00:45.000Z;81553000;81553000;3;0;0;86400000;0
23-2;Lehne Genehmigung ab;Wareneingang erfasst;2023-02-24T14:00:45.000Z;2023-02-24T15:56:01.000Z;6916000;6916000;4;0;0;167953000;0
23-2;Wareneingang erfasst;Erfasse Rechnung;2023-02-24T15:56:01.000Z;2023-03-03T15:51:47.000Z;604546000;604546000;5;0;0;174869000;0
23-2;Erfasse Rechnung;End;2023-03-03T15:51:47.000Z;2023-03-03T15:51:47.000Z;0;0;6;0;0;779415000;0
23-3;Start;Lege Bestellposition an;2023-02-22T15:21:32.000Z;2023-02-22T15:21:32.000Z;0;0;1;0;0;0;0
23-3;Lege Bestellposition an;Lehne Genehmigung ab;2023-02-22T15:21:32.000Z;2023-02-24T14:00:45.000Z;167953000;167953000;2;0;0;0;0
23-3;Lehne Genehmigung ab;Ändere Bestellposition;2023-02-24T14:00:45.000Z;2023-02-25T15:21:32.000Z;91247000;91247000;3;0;0;167953000;0
23-3;Ändere Bestellposition;Wareneingang erfasst;2023-02-25T15:21:32.000Z;2023-02-27T10:31:50.000Z;155418000;155418000;4;0;0;259200000;0
23-3;Wareneingang erfasst;Erfasse Rechnung;2023-02-27T10:31:50.000Z;2023-03-03T15:51:47.000Z;364797000;364797000;5;0;0;414618000;0
23-3;Erfasse Rechnung;End;2023-03-03T15:51:47.000Z;2023-03-03T15:51:47.000Z;0;0;6;0;0;779415000;0
24-1;Start;Lege Bestellposition an;2023-02-23T09:50:59.000Z;2023-02-23T09:50:59.000Z;0;0;1;0;0;0;0
24-1;Lege Bestellposition an;Lehne Genehmigung ab;2023-02-23T09:50:59.000Z;2023-02-23T15:56:39.000Z;21940000;21940000;2;0;0;0;0
24-1;Lehne Genehmigung ab;Ändere Bestellposition;2023-02-23T15:56:39.000Z;2023-02-24T09:50:59.000Z;64460000;64460000;3;0;0;21940000;0
24-1;Ändere Bestellposition;End;2023-02-24T09:50:59.000Z;2023-02-24T09:50:59.000Z;0;0;4;0;0;86400000;0
24-2;Start;Lege Bestellposition an;2023-02-23T09:50:59.000Z;2023-02-23T09:50:59.000Z;0;0;1;0;0;0;0
24-2;Lege Bestellposition an;Lehne Genehmigung ab;2023-02-23T09:50:59.000Z;2023-02-23T15:56:39.000Z;21940000;21940000;2;0;0;0;0
24-2;Lehne Genehmigung ab;Ändere Bestellposition;2023-02-23T15:56:39.000Z;2023-02-25T09:50:59.000Z;150860000;150860000;3;0;0;21940000;0
24-2;Ändere Bestellposition;End;2023-02-25T09:50:59.000Z;2023-02-25T09:50:59.000Z;0;0;4;0;0;172800000;0
24-3;Start;Lege Bestellposition an;2023-02-23T09:50:59.000Z;2023-02-23T09:50:59.000Z;0;0;1;0;0;0;0
24-3;Lege Bestellposition an;Lehne Genehmigung ab;2023-02-23T09:50:59.000Z;2023-02-23T15:56:39.000Z;21940000;21940000;2;0;0;0;0
24-3;Lehne Genehmigung ab;End;2023-02-23T15:56:39.000Z;2023-02-23T15:56:39.000Z;0;0;3;0;0;21940000;0
25-1;Start;Lege Bestellposition an;2023-02-27T10:44:08.000Z;2023-02-27T10:44:08.000Z;0;0;1;0;0;0;0
25-1;Lege Bestellposition an;Erteile Genehmigung;2023-02-27T10:44:08.000Z;2023-02-27T12:17:16.000Z;5588000;5588000;2;0;0;0;0
25-1;Erteile Genehmigung;End;2023-02-27T12:17:16.000Z;2023-02-27T12:17:16.000Z;0;0;3;0;0;5588000;0
25-2;Start;Lege Bestellposition an;2023-02-27T10:44:08.000Z;2023-02-27T10:44:08.000Z;0;0;1;0;0;0;0
25-2;Lege Bestellposition an;Erteile Genehmigung;2023-02-27T10:44:08.000Z;2023-02-27T12:17:16.000Z;5588000;5588000;2;0;0;0;0
25-2;Erteile Genehmigung;Ändere Bestellposition;2023-02-27T12:17:16.000Z;2023-03-01T10:44:08.000Z;167212000;167212000;3;0;0;5588000;0
25-2;Ändere Bestellposition;End;2023-03-01T10:44:08.000Z;2023-03-01T10:44:08.000Z;0;0;4;0;0;172800000;0
25-3;Start;Lege Bestellposition an;2023-02-27T10:44:08.000Z;2023-02-27T10:44:08.000Z;0;0;1;0;0;0;0
25-3;Lege Bestellposition an;Erteile Genehmigung;2023-02-27T10:44:08.000Z;2023-02-27T12:17:16.000Z;5588000;5588000;2;0;0;0;0
25-3;Erteile Genehmigung;Ändere Bestellposition;2023-02-27T12:17:16.000Z;2023-03-04T10:44:08.000Z;426412000;426412000;3;0;0;5588000;0
25-3;Ändere Bestellposition;End;2023-03-04T10:44:08.000Z;2023-03-04T10:44:08.000Z;0;0;4;0;0;432000000;0
25-4;Start;Lege Bestellposition an;2023-02-27T10:44:08.000Z;2023-02-27T10:44:08.000Z;0;0;1;0;0;0;0
25-4;Lege Bestellposition an;Erteile Genehmigung;2023-02-27T10:44:08.000Z;2023-02-27T12:17:16.000Z;5588000;5588000;2;0;0;0;0
25-4;Erteile Genehmigung;End;2023-02-27T12:17:16.000Z;2023-02-27T12:17:16.000Z;0;0;3;0;0;5588000;0
25-5;Start;Lege Bestellposition an;2023-02-27T10:44:08.000Z;2023-02-27T10:44:08.000Z;0;0;1;0;0;0;0
25-5;Lege Bestellposition an;Erteile Genehmigung;2023-02-27T10:44:08.000Z;2023-02-27T12:17:16.000Z;5588000;5588000;2;0;0;0;0
25-5;Erteile Genehmigung;End;2023-02-27T12:17:16.000Z;2023-02-27T12:17:16.000Z;0;0;3;0;0;5588000;0
26-1;Start;Lege Bestellposition an;2023-03-02T13:44:20.000Z;2023-03-02T13:44:20.000Z;0;0;1;0;0;0;0
26-1;Lege Bestellposition an;Lehne Genehmigung ab;2023-03-02T13:44:20.000Z;2023-03-06T15:08:24.000Z;350644000;350644000;2;0;0;0;0
26-1;Lehne Genehmigung ab;End;2023-03-06T15:08:24.000Z;2023-03-06T15:08:24.000Z;0;0;3;0;0;350644000;0
27-1;Start;Lege Bestellposition an;2023-03-03T11:04:41.000Z;2023-03-03T11:04:41.000Z;0;0;1;0;0;0;0
27-1;Lege Bestellposition an;Lehne Genehmigung ab;2023-03-03T11:04:41.000Z;2023-03-07T10:07:44.000Z;342183000;342183000;2;0;0;0;0
27-1;Lehne Genehmigung ab;Ändere Bestellposition;2023-03-07T10:07:44.000Z;2023-03-08T11:04:41.000Z;89817000;89817000;3;0;0;342183000;0
27-1;Ändere Bestellposition;End;2023-03-08T11:04:41.000Z;2023-03-08T11:04:41.000Z;0;0;4;0;0;432000000;0
27-2;Start;Lege Bestellposition an;2023-03-03T11:04:41.000Z;2023-03-03T11:04:41.000Z;0;0;1;0;0;0;0
27-2;Lege Bestellposition an;Lehne Genehmigung ab;2023-03-03T11:04:41.000Z;2023-03-07T10:07:44.000Z;342183000;342183000;2;0;0;0;0
27-2;Lehne Genehmigung ab;End;2023-03-07T10:07:44.000Z;2023-03-07T10:07:44.000Z;0;0;3;0;0;342183000;0
27-3;Start;Lege Bestellposition an;2023-03-03T11:04:41.000Z;2023-03-03T11:04:41.000Z;0;0;1;0;0;0;0
27-3;Lege Bestellposition an;Lehne Genehmigung ab;2023-03-03T11:04:41.000Z;2023-03-07T10:07:44.000Z;342183000;342183000;2;0;0;0;0
27-3;Lehne Genehmigung ab;End;2023-03-07T10:07:44.000Z;2023-03-07T10:07:44.000Z;0;0;3;0;0;342183000;0
27-4;Start;Lege Bestellposition an;2023-03-03T11:04:41.000Z;2023-03-03T11:04:41.000Z;0;0;1;0;0;0;0
27-4;Lege Bestellposition an;Lehne Genehmigung ab;2023-03-03T11:04:41.000Z;2023-03-07T10:07:44.000Z;342183000;342183000;2;0;0;0;0
27-4;Lehne Genehmigung ab;End;2023-03-07T10:07:44.000Z;2023-03-07T10:07:44.000Z;0;0;3;0;0;342183000;0
27-5;Start;Lege Bestellposition an;2023-03-03T11:04:41.000Z;2023-03-03T11:04:41.000Z;0;0;1;0;0;0;0
27-5;Lege Bestellposition an;Lehne Genehmigung ab;2023-03-03T11:04:41.000Z;2023-03-07T10:07:44.000Z;342183000;342183000;2;0;0;0;0
27-5;Lehne Genehmigung ab;Ändere Bestellposition;2023-03-07T10:07:44.000Z;2023-03-08T11:04:41.000Z;89817000;89817000;3;0;0;342183000;0
27-5;Ändere Bestellposition;End;2023-03-08T11:04:41.000Z;2023-03-08T11:04:41.000Z;0;0;4;0;0;432000000;0
28-1;Start;Lege Bestellposition an;2023-03-06T10:29:46.000Z;2023-03-06T10:29:46.000Z;0;0;1;0;0;0;0
28-1;Lege Bestellposition an;Lehne Genehmigung ab;2023-03-06T10:29:46.000Z;2023-03-07T08:09:53.000Z;78007000;78007000;2;0;0;0;0
28-1;Lehne Genehmigung ab;Ändere Bestellposition;2023-03-07T08:09:53.000Z;2023-03-09T10:29:46.000Z;181193000;181193000;3;0;0;78007000;0
28-1;Ändere Bestellposition;Erfasse Rechnung;2023-03-09T10:29:46.000Z;2023-03-15T09:23:27.000Z;514421000;514421000;4;0;0;259200000;0
28-1;Erfasse Rechnung;End;2023-03-15T09:23:27.000Z;2023-03-15T09:23:27.000Z;0;0;5;0;0;773621000;0
28-2;Start;Lege Bestellposition an;2023-03-06T10:29:46.000Z;2023-03-06T10:29:46.000Z;0;0;1;0;0;0;0
28-2;Lege Bestellposition an;Lehne Genehmigung ab;2023-03-06T10:29:46.000Z;2023-03-07T08:09:53.000Z;78007000;78007000;2;0;0;0;0
28-2;Lehne Genehmigung ab;Erfasse Rechnung;2023-03-07T08:09:53.000Z;2023-03-15T09:23:27.000Z;695614000;695614000;3;0;0;78007000;0
28-2;Erfasse Rechnung;End;2023-03-15T09:23:27.000Z;2023-03-15T09:23:27.000Z;0;0;4;0;0;773621000;0
29-1;Start;Lege Bestellposition an;2023-03-08T15:02:58.000Z;2023-03-08T15:02:58.000Z;0;0;1;0;0;0;0
29-1;Lege Bestellposition an;Ändere Bestellposition;2023-03-08T15:02:58.000Z;2023-03-11T15:02:58.000Z;259200000;259200000;2;0;0;0;0
29-1;Ändere Bestellposition;Erteile Genehmigung;2023-03-11T15:02:58.000Z;2023-03-13T09:09:04.000Z;151566000;151566000;3;0;0;259200000;0
29-1;Erteile Genehmigung;Erfasse Rechnung;2023-03-13T09:09:04.000Z;2023-03-20T10:54:50.000Z;611146000;611146000;4;0;0;410766000;0
29-1;Erfasse Rechnung;End;2023-03-20T10:54:50.000Z;2023-03-20T10:54:50.000Z;0;0;5;0;0;1021912000;0
29-2;Start;Lege Bestellposition an;2023-03-08T15:02:58.000Z;2023-03-08T15:02:58.000Z;0;0;1;0;0;0;0
29-2;Lege Bestellposition an;Erteile Genehmigung;2023-03-08T15:02:58.000Z;2023-03-13T09:09:04.000Z;410766000;410766000;2;0;0;0;0
29-2;Erteile Genehmigung;Erfasse Rechnung;2023-03-13T09:09:04.000Z;2023-03-20T10:54:50.000Z;611146000;611146000;3;0;0;410766000;0
29-2;Erfasse Rechnung;End;2023-03-20T10:54:50.000Z;2023-03-20T10:54:50.000Z;0;0;4;0;0;1021912000;0
29-3;Start;Lege Bestellposition an;2023-03-08T15:02:58.000Z;2023-03-08T15:02:58.000Z;0;0;1;0;0;0;0
29-3;Lege Bestellposition an;Erteile Genehmigung;2023-03-08T15:02:58.000Z;2023-03-13T09:09:04.000Z;410766000;410766000;2;0;0;0;0
29-3;Erteile Genehmigung;Erfasse Rechnung;2023-03-13T09:09:04.000Z;2023-03-20T10:54:50.000Z;611146000;611146000;3;0;0;410766000;0
29-3;Erfasse Rechnung;End;2023-03-20T10:54:50.000Z;2023-03-20T10:54:50.000Z;0;0;4;0;0;1021912000;0
29-4;Start;Lege Bestellposition an;2023-03-08T15:02:58.000Z;2023-03-08T15:02:58.000Z;0;0;1;0;0;0;0
29-4;Lege Bestellposition an;Erteile Genehmigung;2023-03-08T15:02:58.000Z;2023-03-13T09:09:04.000Z;410766000;410766000;2;0;0;0;0
29-4;Erteile Genehmigung;Erfasse Rechnung;2023-03-13T09:09:04.000Z;2023-03-20T10:54:50.000Z;611146000;611146000;3;0;0;410766000;0
29-4;Erfasse Rechnung;End;2023-03-20T10:54:50.000Z;2023-03-20T10:54:50.000Z;0;0;4;0;0;1021912000;0
29-5;Start;Lege Bestellposition an;2023-03-08T15:02:58.000Z;2023-03-08T15:02:58.000Z;0;0;1;0;0;0;0
29-5;Lege Bestellposition an;Erteile Genehmigung;2023-03-08T15:02:58.000Z;2023-03-13T09:09:04.000Z;410766000;410766000;2;0;0;0;0
29-5;Erteile Genehmigung;Erfasse Rechnung;2023-03-13T09:09:04.000Z;2023-03-20T10:54:50.000Z;611146000;611146000;3;0;0;410766000;0
29-5;Erfasse Rechnung;End;2023-03-20T10:54:50.000Z;2023-03-20T10:54:50.000Z;0;0;4;0;0;1021912000;0
30-1;Start;Lege Bestellposition an;2023-03-09T13:17:07.000Z;2023-03-09T13:17:07.000Z;0;0;1;0;0;0;0
30-1;Lege Bestellposition an;Lehne Genehmigung ab;2023-03-09T13:17:07.000Z;2023-03-10T09:50:06.000Z;73979000;73979000;2;0;0;0;0
30-1;Lehne Genehmigung ab;End;2023-03-10T09:50:06.000Z;2023-03-10T09:50:06.000Z;0;0;3;0;0;73979000;0
30-2;Start;Lege Bestellposition an;2023-03-09T13:17:07.000Z;2023-03-09T13:17:07.000Z;0;0;1;0;0;0;0
30-2;Lege Bestellposition an;Lehne Genehmigung ab;2023-03-09T13:17:07.000Z;2023-03-10T09:50:06.000Z;73979000;73979000;2;0;0;0;0
30-2;Lehne Genehmigung ab;Ändere Bestellposition;2023-03-10T09:50:06.000Z;2023-03-13T13:17:07.000Z;271621000;271621000;3;0;0;73979000;0
30-2;Ändere Bestellposition;End;2023-03-13T13:17:07.000Z;2023-03-13T13:17:07.000Z;0;0;4;0;0;345600000;0
30-3;Start;Lege Bestellposition an;2023-03-09T13:17:07.000Z;2023-03-09T13:17:07.000Z;0;0;1;0;0;0;0
30-3;Lege Bestellposition an;Lehne Genehmigung ab;2023-03-09T13:17:07.000Z;2023-03-10T09:50:06.000Z;73979000;73979000;2;0;0;0;0
30-3;Lehne Genehmigung ab;End;2023-03-10T09:50:06.000Z;2023-03-10T09:50:06.000Z;0;0;3;0;0;73979000;0
