filter;path_id
Fordere Genehmigung Level 2 an->Lege Bestellposition an;512
Fordere Genehmigung Level 2 an;512
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;512
Lege Bestellposition an;512
Lehne Genehmigung Level 1 ab->Ändere Bestellposition: Preis;512
Lehne Genehmigung Level 1 ab;512
Ändere Bestellposition: Preis->End;512
Ändere Bestellposition: Preis;512
Start->Fordere Genehmigung Level 2 an;283
Fordere Genehmigung Level 2 an->Lege Bestellposition an;283
Fordere Genehmigung Level 2 an;283
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;283
Lege Bestellposition an;283
Lehne Genehmigung Level 1 ab->Ändere Bestellposition: Material;283
Lehne Genehmigung Level 1 ab;283
Ändere Bestellposition: Material->End;283
Ändere Bestellposition: Material;283
Start->Lege Bestellposition an;173
Lege Bestellposition an->Fordere Genehmigung Level 2 an;173
Lege Bestellposition an;173
Fordere Genehmigung Level 2 an->Lehne Genehmigung Level 3 ab;173
Fordere Genehmigung Level 2 an;173
Lehne Genehmigung Level 3 ab->Fordere Genehmigung Level 1 an;173
Lehne Genehmigung Level 3 ab;173
Fordere Genehmigung Level 1 an->End;173
Fordere Genehmigung Level 1 an;173
Start->Lege Bestellposition an;513
Lege Bestellposition an->Fordere Genehmigung Level 2 an;513
Lege Bestellposition an;513
Fordere Genehmigung Level 2 an->Lehne Genehmigung Level 3 ab;513
Fordere Genehmigung Level 2 an;513
Lehne Genehmigung Level 3 ab->Fordere Genehmigung Level 1 an;513
Lehne Genehmigung Level 3 ab;513
Fordere Genehmigung Level 1 an->Ändere Bestellposition: Menge;513
Fordere Genehmigung Level 1 an;513
Ändere Bestellposition: Menge->End;513
Ändere Bestellposition: Menge;513
Start->Lege Bestellposition an;514
Lege Bestellposition an->Fordere Genehmigung Level 3 an;514
Lege Bestellposition an;514
Fordere Genehmigung Level 3 an->Lehne Genehmigung Level 1 ab;514
Fordere Genehmigung Level 3 an;514
Lehne Genehmigung Level 1 ab->Erteile Genehmigung Level 2;514
Lehne Genehmigung Level 1 ab;514
Erteile Genehmigung Level 2->Ändere Bestellposition: Menge;514
Erteile Genehmigung Level 2;514
Ändere Bestellposition: Menge->Erfasse Rechnung;514
Ändere Bestellposition: Menge;514
Erfasse Rechnung->End;514
Erfasse Rechnung;514
Start->Lege Bestellposition an;174
Lege Bestellposition an->Fordere Genehmigung Level 3 an;174
Lege Bestellposition an;174
Fordere Genehmigung Level 3 an->Lehne Genehmigung Level 1 ab;174
Fordere Genehmigung Level 3 an;174
Lehne Genehmigung Level 1 ab->Erteile Genehmigung Level 2;174
Lehne Genehmigung Level 1 ab;174
Erteile Genehmigung Level 2->Erfasse Rechnung;174
Erteile Genehmigung Level 2;174
Erfasse Rechnung->End;174
Erfasse Rechnung;174
Start->Fordere Genehmigung Level 1 an;515
Fordere Genehmigung Level 1 an->Erteile Genehmigung Level 2;515
Fordere Genehmigung Level 1 an;515
Erteile Genehmigung Level 2->Lege Bestellposition an;515
Erteile Genehmigung Level 2;515
Lege Bestellposition an->Ändere Bestellposition: Menge;515
Lege Bestellposition an;515
Ändere Bestellposition: Menge->End;515
Ändere Bestellposition: Menge;515
Start->Fordere Genehmigung Level 1 an;90
Fordere Genehmigung Level 1 an->Erteile Genehmigung Level 2;90
Fordere Genehmigung Level 1 an;90
Erteile Genehmigung Level 2->Lege Bestellposition an;90
Erteile Genehmigung Level 2;90
Lege Bestellposition an->End;90
Lege Bestellposition an;90
Start->Lege Bestellposition an;516
Lege Bestellposition an->Ändere Bestellposition: Menge;516
Lege Bestellposition an;516
Ändere Bestellposition: Menge->Lehne Genehmigung Level 1 ab;516
Ändere Bestellposition: Menge;516
Lehne Genehmigung Level 1 ab->Fordere Genehmigung Level 2 an;516
Lehne Genehmigung Level 1 ab;516
Fordere Genehmigung Level 2 an->Lehne Wareneingang ab;516
Fordere Genehmigung Level 2 an;516
Lehne Wareneingang ab->Erfasse Rechnung;516
Lehne Wareneingang ab;516
Erfasse Rechnung->End;516
Erfasse Rechnung;516
Start->Lege Bestellposition an;175
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;175
Lege Bestellposition an;175
Lehne Genehmigung Level 1 ab->Fordere Genehmigung Level 2 an;175
Lehne Genehmigung Level 1 ab;175
Fordere Genehmigung Level 2 an->Lehne Wareneingang ab;175
Fordere Genehmigung Level 2 an;175
Lehne Wareneingang ab->Erfasse Rechnung;175
Lehne Wareneingang ab;175
Erfasse Rechnung->End;175
Erfasse Rechnung;175
Start->Lege Bestellposition an;517
Lege Bestellposition an->Ändere Bestellposition: Preis;517
Lege Bestellposition an;517
Ändere Bestellposition: Preis->Lehne Genehmigung Level 1 ab;517
Ändere Bestellposition: Preis;517
Lehne Genehmigung Level 1 ab->Fordere Genehmigung Level 2 an;517
Lehne Genehmigung Level 1 ab;517
Fordere Genehmigung Level 2 an->Erfasse Wareneingang;517
Fordere Genehmigung Level 2 an;517
Erfasse Wareneingang->Erfasse Rechnung;517
Erfasse Wareneingang;517
Erfasse Rechnung->End;517
Erfasse Rechnung;517
Start->Lege Bestellposition an;284
Lege Bestellposition an->Lehne Genehmigung Level 2 ab;284
Lege Bestellposition an;284
Lehne Genehmigung Level 2 ab->Fordere Genehmigung Level 1 an;284
Lehne Genehmigung Level 2 ab;284
Fordere Genehmigung Level 1 an->Lehne Genehmigung Level 3 ab;284
Fordere Genehmigung Level 1 an;284
Lehne Genehmigung Level 3 ab->Ändere Bestellposition: Material;284
Lehne Genehmigung Level 3 ab;284
Ändere Bestellposition: Material->End;284
Ändere Bestellposition: Material;284
Start->Lege Bestellposition an;117
Lege Bestellposition an->Lehne Genehmigung Level 2 ab;117
Lege Bestellposition an;117
Lehne Genehmigung Level 2 ab->Fordere Genehmigung Level 1 an;117
Lehne Genehmigung Level 2 ab;117
Fordere Genehmigung Level 1 an->Lehne Genehmigung Level 3 ab;117
Fordere Genehmigung Level 1 an;117
Lehne Genehmigung Level 3 ab->End;117
Lehne Genehmigung Level 3 ab;117
Start->Lege Bestellposition an;518
Lege Bestellposition an->Lehne Genehmigung Level 2 ab;518
Lege Bestellposition an;518
Lehne Genehmigung Level 2 ab->Fordere Genehmigung Level 1 an;518
Lehne Genehmigung Level 2 ab;518
Fordere Genehmigung Level 1 an->Lehne Genehmigung Level 3 ab;518
Fordere Genehmigung Level 1 an;518
Lehne Genehmigung Level 3 ab->Ändere Bestellposition: Menge;518
Lehne Genehmigung Level 3 ab;518
Ändere Bestellposition: Menge->End;518
Ändere Bestellposition: Menge;518
Start->Lege Bestellposition an;285
Lege Bestellposition an->Fordere Genehmigung Level 1 an;285
Lege Bestellposition an;285
Fordere Genehmigung Level 1 an->Ändere Bestellung: Lieferant;285
Fordere Genehmigung Level 1 an;285
Ändere Bestellung: Lieferant->Erteile Genehmigung Level 2;285
Ändere Bestellung: Lieferant;285
Erteile Genehmigung Level 2->Erfasse Rechnung;285
Erteile Genehmigung Level 2;285
Erfasse Rechnung->End;285
Erfasse Rechnung;285
Start->Lege Bestellposition an;118
Lege Bestellposition an->Erteile Genehmigung Level 1;118
Lege Bestellposition an;118
Erteile Genehmigung Level 1->Fordere Genehmigung Level 2 an;118
Erteile Genehmigung Level 1;118
Fordere Genehmigung Level 2 an->Lehne Genehmigung Level 3 ab;118
Fordere Genehmigung Level 2 an;118
Lehne Genehmigung Level 3 ab->End;118
Lehne Genehmigung Level 3 ab;118
Start->Fordere Genehmigung Level 1 an;286
Fordere Genehmigung Level 1 an->Lege Bestellposition an;286
Fordere Genehmigung Level 1 an;286
Lege Bestellposition an->Ändere Bestellung: Lieferant;286
Lege Bestellposition an;286
Ändere Bestellung: Lieferant->Ändere Bestellposition: Menge;286
Ändere Bestellung: Lieferant;286
Ändere Bestellposition: Menge->End;286
Ändere Bestellposition: Menge;286
Start->Lege Bestellposition an;6
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;6
Lege Bestellposition an;6
Lehne Genehmigung Level 1 ab->Lehne Genehmigung Level 2 ab;6
Lehne Genehmigung Level 1 ab;6
Lehne Genehmigung Level 2 ab->End;6
Lehne Genehmigung Level 2 ab;6
Start->Lege Bestellposition an;2
Lege Bestellposition an->Erteile Genehmigung Level 1;2
Lege Bestellposition an;2
Erteile Genehmigung Level 1->End;2
Erteile Genehmigung Level 1;2
Start->Lege Bestellposition an;119
Lege Bestellposition an->Fordere Genehmigung Level 1 an;119
Lege Bestellposition an;119
Fordere Genehmigung Level 1 an->Erteile Genehmigung Level 3;119
Fordere Genehmigung Level 1 an;119
Erteile Genehmigung Level 3->Lehne Genehmigung Level 2 ab;119
Erteile Genehmigung Level 3;119
Lehne Genehmigung Level 2 ab->Ändere Bestellung: Währung;119
Lehne Genehmigung Level 2 ab;119
Ändere Bestellung: Währung->End;119
Ändere Bestellung: Währung;119
Start->Lege Bestellposition an;519
Lege Bestellposition an->Fordere Genehmigung Level 1 an;519
Lege Bestellposition an;519
Fordere Genehmigung Level 1 an->Erteile Genehmigung Level 3;519
Fordere Genehmigung Level 1 an;519
Erteile Genehmigung Level 3->Lehne Genehmigung Level 2 ab;519
Erteile Genehmigung Level 3;519
Lehne Genehmigung Level 2 ab->Ändere Bestellung: Währung;519
Lehne Genehmigung Level 2 ab;519
Ändere Bestellung: Währung->Ändere Bestellposition: Menge;519
Ändere Bestellung: Währung;519
Ändere Bestellposition: Menge->End;519
Ändere Bestellposition: Menge;519
Start->Lege Bestellposition an;20
Lege Bestellposition an->Erteile Genehmigung Level 1;20
Lege Bestellposition an;20
Erteile Genehmigung Level 1->Erteile Genehmigung Level 2;20
Erteile Genehmigung Level 1;20
Erteile Genehmigung Level 2->End;20
Erteile Genehmigung Level 2;20
Start->Lege Bestellposition an;520
Lege Bestellposition an->Erteile Genehmigung Level 1;520
Lege Bestellposition an;520
Erteile Genehmigung Level 1->Ändere Bestellposition: Material;520
Erteile Genehmigung Level 1;520
Ändere Bestellposition: Material->Erteile Genehmigung Level 2;520
Ändere Bestellposition: Material;520
Erteile Genehmigung Level 2->End;520
Erteile Genehmigung Level 2;520
Start->Lege Bestellposition an;287
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;287
Lege Bestellposition an;287
Lehne Genehmigung Level 1 ab->Ändere Bestellung: Lieferant;287
Lehne Genehmigung Level 1 ab;287
Ändere Bestellung: Lieferant->Lehne Wareneingang ab;287
Ändere Bestellung: Lieferant;287
Lehne Wareneingang ab->Erfasse Rechnung;287
Lehne Wareneingang ab;287
Erfasse Rechnung->Gleiche Rechnung aus;287
Erfasse Rechnung;287
Gleiche Rechnung aus->End;287
Gleiche Rechnung aus;287
Start->Lege Bestellposition an;521
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;521
Lege Bestellposition an;521
Lehne Genehmigung Level 1 ab->Ändere Bestellung: Lieferant;521
Lehne Genehmigung Level 1 ab;521
Ändere Bestellung: Lieferant->Ändere Bestellposition: Preis;521
Ändere Bestellung: Lieferant;521
Ändere Bestellposition: Preis->Lehne Wareneingang ab;521
Ändere Bestellposition: Preis;521
Lehne Wareneingang ab->Erfasse Rechnung;521
Lehne Wareneingang ab;521
Erfasse Rechnung->Gleiche Rechnung aus;521
Erfasse Rechnung;521
Gleiche Rechnung aus->End;521
Gleiche Rechnung aus;521
Start->Lege Bestellposition an;522
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;522
Lege Bestellposition an;522
Lehne Genehmigung Level 1 ab->Ändere Bestellung: Lieferant;522
Lehne Genehmigung Level 1 ab;522
Ändere Bestellung: Lieferant->Ändere Bestellposition: Material;522
Ändere Bestellung: Lieferant;522
Ändere Bestellposition: Material->Lehne Wareneingang ab;522
Ändere Bestellposition: Material;522
Lehne Wareneingang ab->Erfasse Rechnung;522
Lehne Wareneingang ab;522
Erfasse Rechnung->Gleiche Rechnung aus;522
Erfasse Rechnung;522
Gleiche Rechnung aus->End;522
Gleiche Rechnung aus;522
Start->Lege Bestellposition an;523
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;523
Lege Bestellposition an;523
Lehne Genehmigung Level 1 ab->Ändere Bestellung: Lieferant;523
Lehne Genehmigung Level 1 ab;523
Ändere Bestellung: Lieferant->Erfasse Wareneingang;523
Ändere Bestellung: Lieferant;523
Erfasse Wareneingang->Erfasse Rechnung;523
Erfasse Wareneingang;523
Erfasse Rechnung->Gleiche Rechnung aus;523
Erfasse Rechnung;523
Gleiche Rechnung aus->End;523
Gleiche Rechnung aus;523
Start->Lege Bestellposition an;288
Lege Bestellposition an->Fordere Genehmigung Level 1 an;288
Lege Bestellposition an;288
Fordere Genehmigung Level 1 an->Lehne Wareneingang ab;288
Fordere Genehmigung Level 1 an;288
Lehne Wareneingang ab->Ändere Bestellposition: Preis;288
Lehne Wareneingang ab;288
Ändere Bestellposition: Preis->Erfasse Rechnung;288
Ändere Bestellposition: Preis;288
Erfasse Rechnung->End;288
Erfasse Rechnung;288
Start->Lege Bestellposition an;26
Lege Bestellposition an->Fordere Genehmigung Level 1 an;26
Lege Bestellposition an;26
Fordere Genehmigung Level 1 an->Lehne Wareneingang ab;26
Fordere Genehmigung Level 1 an;26
Lehne Wareneingang ab->Erfasse Rechnung;26
Lehne Wareneingang ab;26
Erfasse Rechnung->End;26
Erfasse Rechnung;26
Start->Lege Bestellposition an;63
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;63
Lege Bestellposition an;63
Lehne Genehmigung Level 1 ab->Lehne Genehmigung Level 2 ab;63
Lehne Genehmigung Level 1 ab;63
Lehne Genehmigung Level 2 ab->Fordere Genehmigung Level 3 an;63
Lehne Genehmigung Level 2 ab;63
Fordere Genehmigung Level 3 an->End;63
Fordere Genehmigung Level 3 an;63
Start->Lege Bestellposition an;524
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;524
Lege Bestellposition an;524
Lehne Genehmigung Level 1 ab->Ändere Bestellung: Lieferant;524
Lehne Genehmigung Level 1 ab;524
Ändere Bestellung: Lieferant->Ändere Bestellposition: Menge;524
Ändere Bestellung: Lieferant;524
Ändere Bestellposition: Menge->End;524
Ändere Bestellposition: Menge;524
Start->Lege Bestellposition an;525
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;525
Lege Bestellposition an;525
Lehne Genehmigung Level 1 ab->Ändere Bestellung: Lieferant;525
Lehne Genehmigung Level 1 ab;525
Ändere Bestellung: Lieferant->Ändere Bestellposition: Preis;525
Ändere Bestellung: Lieferant;525
Ändere Bestellposition: Preis->End;525
Ändere Bestellposition: Preis;525
Start->Lege Bestellposition an;64
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;64
Lege Bestellposition an;64
Lehne Genehmigung Level 1 ab->Ändere Bestellung: Lieferant;64
Lehne Genehmigung Level 1 ab;64
Ändere Bestellung: Lieferant->End;64
Ändere Bestellung: Lieferant;64
Start->Lege Bestellposition an;526
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;526
Lege Bestellposition an;526
Lehne Genehmigung Level 1 ab->Fordere Genehmigung Level 2 an;526
Lehne Genehmigung Level 1 ab;526
Fordere Genehmigung Level 2 an->Lehne Wareneingang ab;526
Fordere Genehmigung Level 2 an;526
Lehne Wareneingang ab->Ändere Bestellung: Lieferant;526
Lehne Wareneingang ab;526
Ändere Bestellung: Lieferant->Ändere Bestellposition: Menge;526
Ändere Bestellung: Lieferant;526
Ändere Bestellposition: Menge->Erfasse Rechnung;526
Ändere Bestellposition: Menge;526
Erfasse Rechnung->Gleiche Rechnung aus;526
Erfasse Rechnung;526
Gleiche Rechnung aus->End;526
Gleiche Rechnung aus;526
Start->Lege Bestellposition an;176
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;176
Lege Bestellposition an;176
Lehne Genehmigung Level 1 ab->Fordere Genehmigung Level 2 an;176
Lehne Genehmigung Level 1 ab;176
Fordere Genehmigung Level 2 an->Ändere Bestellung: Lieferant;176
Fordere Genehmigung Level 2 an;176
Ändere Bestellung: Lieferant->Lehne Wareneingang ab;176
Ändere Bestellung: Lieferant;176
Lehne Wareneingang ab->Erfasse Rechnung;176
Lehne Wareneingang ab;176
Erfasse Rechnung->Gleiche Rechnung aus;176
Erfasse Rechnung;176
Gleiche Rechnung aus->End;176
Gleiche Rechnung aus;176
Start->Lege Bestellposition an;527
Lege Bestellposition an->Lehne Genehmigung Level 1 ab;527
Lege Bestellposition an;527
Lehne Genehmigung Level 1 ab->Fordere Genehmigung Level 2 an;527
Lehne Genehmigung Level 1 ab;527
Fordere Genehmigung Level 2 an->Ändere Bestellung: Lieferant;527
Fordere Genehmigung Level 2 an;527
Ändere Bestellung: Lieferant->Erfasse Wareneingang;527
Ändere Bestellung: Lieferant;527
Erfasse Wareneingang->Erfasse Rechnung;527
Erfasse Wareneingang;527
Erfasse Rechnung->Gleiche Rechnung aus;527
Erfasse Rechnung;527
Gleiche Rechnung aus->End;527
Gleiche Rechnung aus;527
Start->Fordere Genehmigung Level 1 an;528
Fordere Genehmigung Level 1 an->Lege Bestellposition an;528
Fordere Genehmigung Level 1 an;528
Lege Bestellposition an->Ändere Bestellung: Währung;528
Lege Bestellposition an;528
Ändere Bestellung: Währung->Erteile Genehmigung Level 2;528
Ändere Bestellung: Währung;528
Erteile Genehmigung Level 2->Ändere Bestellposition: Menge;528
Erteile Genehmigung Level 2;528
Ändere Bestellposition: Menge->End;528
Ändere Bestellposition: Menge;528
Start->Fordere Genehmigung Level 1 an;529
Fordere Genehmigung Level 1 an->Lege Bestellposition an;529
Fordere Genehmigung Level 1 an;529
Lege Bestellposition an->Ändere Bestellung: Währung;529
Lege Bestellposition an;529
Ändere Bestellung: Währung->Ändere Bestellposition: Menge;529
Ändere Bestellung: Währung;529
Ändere Bestellposition: Menge->Erteile Genehmigung Level 2;529
Ändere Bestellposition: Menge;529
Erteile Genehmigung Level 2->End;529
Erteile Genehmigung Level 2;529
Start->Erteile Genehmigung Level 1;21
Erteile Genehmigung Level 1->Lege Bestellposition an;21
Erteile Genehmigung Level 1;21
Lege Bestellposition an->Lehne Genehmigung Level 2 ab;21
Lege Bestellposition an;21
Lehne Genehmigung Level 2 ab->End;21
Lehne Genehmigung Level 2 ab;21
Start->Erteile Genehmigung Level 1;530
Erteile Genehmigung Level 1->Lege Bestellposition an;530
Erteile Genehmigung Level 1;530
Lege Bestellposition an->Lehne Genehmigung Level 2 ab;530
